,life_expectancy,adult_mortality,alcohol,percentage_expenditure,under_five_deaths,total_expenditure,gdp,income_composition_of_resources,schooling
62,45.7,44.0,2.58,30.35993647,159.0,5.38,526.168743,0.391,5.1
78,73.8,154.0,7.51,163.7676978,69.0072463768116,4.48,9358.154162,0.0,0.0
94,74.0,138.0,7.76,123.0128671,13.0,9.38,717.694674,0.771,15.6
110,72.6,141.0,2.86,53.19373012,1.0,5.94,694.435119,0.644,11.1
126,79.9,75.0,9.53,3064.301144,2.0,8.18,19517.84168,0.899,20.5
142,78.6,92.0,12.4,3582.848308,69.0072463768116,1.12,24489.73553,0.837,15.5
158,67.5,151.0,0.51,4.104190077,10.0,4.48,73.6838434,0.642,10.4
174,72.9,189.0,11.64,0.0,69.0072463768116,5.15,4854.527638345161,0.779,12.1
190,74.7,186.9766081871345,1.95,1150.418063,69.0072463768116,3.8,12868.211,0.794,13.3
206,65.8,168.0,0.01,3.395069781,298.0,2.47,42.5981152,0.468,7.5
222,73.4,125.0,7.38,138.1664627,69.0072463768116,5.47,11513.87189,0.75,14.0
238,67.7,254.0,10.74,14.06141699,1.0,6.62,1244.373185,0.681,13.3
254,78.0,186.9766081871345,11.01,2943.375396,1.0,8.29,23121.56635,0.873,18.2
270,68.2,21.0,4.9,251.6586929,69.0072463768116,4.5,3419.275719,0.677,11.8
286,55.5,281.0,1.29,45.33476384,40.0,4.69,378.73654,0.395,6.6
302,61.7,29.0,0.14,8.574029812,1.0,5.91,87.9387673,0.0,7.6
318,63.3,238.0,2.2,0.0,19.0,6.31,4854.527638345161,0.607,13.7
334,74.9,113.0,3.85,143.2947487,69.0072463768116,7.16,1524.41222,0.0,11.6
350,46.7,679.0,5.48,306.9527349,4.0,5.73,3128.97793,0.56,11.8
366,71.0,179.0,7.13,149.4802091,118.0,7.19,3146.95177,0.685,14.3
382,74.7,19.0,0.47,1078.66244,69.0072463768116,3.6,16468.12886,0.819,13.4
398,71.6,16.0,10.72,25.06262895,1.0,7.23,1764.97387,0.713,12.9
414,56.0,344.0,4.56,23.1016899,93.0,4.85,235.4912324,0.0,3.5
430,51.3,385.0,6.09,10.61917585,40.0,4.96,133.7427689,0.268,4.5
446,47.8,467.0,3.15,0.0,94.0,4.85,4854.527638345161,0.5630115606936416,10.950289017341039
462,73.0,152.0,3.81,150.7434862,69.0072463768116,5.19,1268.884564,0.562,11.0
478,58.5,273.0,1.71,27.68971051,33.0,5.7,321.22634,0.412,7.6
494,51.5,41.0,4.43,41.73629221,99.0,4.7,614.6729339,0.437,7.1
510,79.4,186.9766081871345,7.6,3665.089703,2.0,9.1,23691.59472,0.867,15.8
526,45.6,54.0,1.52,33.65315697,25.0,3.95,243.1586486,0.314,5.3
542,48.0,186.9766081871345,0.3,26.87439074,75.0,6.9,197.3156442,0.3,4.9
558,77.3,16.0,6.1,687.5116825,3.0,6.51,4595.666327,0.761,13.7
574,72.2,186.9766081871345,2.84,14.23064496,558.0,4.56,153.1824,0.592,9.6
590,71.5,165.0,4.43,404.4205858,21.0,5.96,2395.856551,0.653,11.4
606,59.5,272.0,0.08,19.71741043,2.0,2.86,395.9319363,0.0,8.5
622,52.7,419.0,2.3,0.0,14.0,2.44,4854.527638345161,0.487,9.7
639,77.5,186.9766081871345,4.29,868.3713593,1.0,7.25,3981.52847,0.708,11.7
655,74.9,126.0,13.15,650.9567981,69.0072463768116,7.16,5245.421419,0.749,12.3
671,76.7,115.0,4.04,322.5863149,1.0,6.27,2832.188893,0.686,12.3
687,78.2,69.0,10.16,100.8086193,69.0072463768116,5.78,1562.92433,0.8,12.4
703,75.1,123.0,13.36,0.0,69.0072463768116,6.42,4854.527638345161,0.5630115606936416,10.950289017341039
719,66.6,177.0,2.53,0.0,21.0,5.599608938547486,4854.527638345161,0.5630115606936416,10.950289017341039
735,51.8,34.0,1.9,0.0,332.0,2.67,4854.527638345161,0.5630115606936416,10.950289017341039
751,77.0,186.9766081871345,11.56,530.4832336,69.0072463768116,9.1,3751.64946,0.862,16.2
767,57.7,323.0,0.95,92.4978948,2.0,5.37,781.2322196,0.363,2.9
784,71.2,188.0,6.13,340.0239945,9.0,5.59,2862.154836,0.656,12.3
800,73.4,158.0,4.13,14.5887403,10.0,3.86,193.741571,0.67,12.4
816,68.6,177.0,0.14,0.0,78.0,5.75,4854.527638345161,0.612,11.1
832,68.9,219.0,2.88,332.1056586,4.0,8.2,2338.772244,0.615,11.6
848,53.1,334.0,5.07,197.7839552,4.0,1.78,2283.87939,0.527,8.0
864,58.1,345.0,0.61,5.593619538,10.0,3.95,215.139213,0.0,4.3
880,78.0,225.0,0.01,88.62945822,69.0072463768116,4.85,4498.95727,0.781,15.0
896,52.5,372.0,0.85,1.186227577,392.0,4.26,12.1789279,0.283,4.3
912,67.8,221.0,1.93,20.7119129,69.0072463768116,3.28,238.891729,0.683,13.2
928,78.0,186.9766081871345,8.94,2775.33544,69.0072463768116,7.43,24913.24452,0.856,17.7
944,79.0,13.0,13.89,3451.185079,4.0,9.89,22527.31775,0.849,15.6
960,59.8,37.0,9.29,183.6980778,3.0,3.23,3976.14887,0.633,12.3
976,56.3,186.9766081871345,2.25,0.0,6.0,3.71,4854.527638345161,0.384,6.8
992,73.0,121.0,2.76,57.10318825,2.0,7.82,733.974142,0.673,11.7
1008,78.3,92.0,12.46,4057.637383,4.0,1.15,23687.31689,0.86,16.2
1024,57.4,39.0,1.49,25.55981288,64.0,3.56,273.6596668,0.485,8.0
1040,78.7,83.0,8.62,1403.022211,1.0,8.47,12538.17883,0.801,14.2
1056,77.0,178.0,9.61,81.11355954,69.0072463768116,7.67,519.958715,0.0,14.3
1072,68.4,211.0,2.53,225.0619956,20.0,6.76,1568.376276,0.546,8.5
1088,52.5,336.0,0.17,19.89790929,58.0,3.65,315.83983,0.322,5.1
1104,52.5,32.0,2.55,0.868708478,9.0,5.4,39.486749,0.0,6.7
1120,65.4,247.0,6.71,15.54978677,1.0,5.82,925.582546,0.606,10.9
1136,58.9,35.0,6.22,60.77815868,27.0,5.63,413.7383164,0.443,7.9
1152,71.3,171.0,2.74,15.36175284,8.0,6.88,113.4546,0.557,9.9
1168,72.3,185.0,13.18,7.601092416,1.0,7.11,527.85364,0.769,14.2
1184,80.0,72.0,6.37,5048.274426,69.0072463768116,9.12,28585.9254,0.854,17.1
1200,62.9,222.0,1.0,19.00340606,2400.0,4.5,447.138966,0.494,8.3
1216,66.5,188.0,0.06,33.95837125,229.0,2.23,747.9817455,0.604,10.6
1232,78.0,146.0,0.01,0.0,40.0,5.2,4854.527638345161,0.666,11.6
1248,72.0,142.0,0.17,0.0,37.0,5.599608938547486,4854.527638345161,0.607,8.7
1264,77.0,89.0,14.27,4264.579203,69.0072463768116,6.6,28223.55528,0.857,16.4
1280,79.3,74.0,2.53,22.27332618,1.0,7.61,236.19646,0.85,15.1
1296,79.8,75.0,9.69,3.1222302,3.0,8.11,24.819,0.828,14.9
1312,72.7,171.0,3.89,160.2382416,1.0,5.34,3394.878,0.68,10.9
1328,81.5,72.0,8.03,5486.51208,5.0,7.75,33846.46564,0.856,14.6
1344,71.9,131.0,0.55,248.697463,4.0,9.9,1728.2659,0.706,12.7
1360,64.4,284.0,5.75,12.60883976,10.0,3.47,149.926751,0.685,12.3
1376,51.9,434.0,1.63,3.847602867,120.0,4.62,41.7763612,0.447,8.4
1392,64.3,219.0,0.6,59.97185848,69.0072463768116,9.0,734.9492461,0.0,10.4
1408,73.2,95.0,0.01,113.1997845,1.0,3.61,1654.96761,0.786,14.0
1424,67.2,217.0,2.62,0.0,5.0,4.79,4854.527638345161,0.593,11.8
1440,58.7,271.0,3.13,0.0,19.0,4.32,4854.527638345161,0.463,8.0
1456,69.9,228.0,6.68,332.2751709,69.0072463768116,6.17,3572.8513,0.728,14.2
1472,73.0,186.9766081871345,2.19,510.6035166,1.0,1.9,5253.122599,0.0,15.0
1488,47.8,586.0,2.86,38.57187011,7.0,7.53,437.819184,0.443,10.3
1504,51.5,333.0,4.4,16.72142854,20.0,6.41,174.1815473,0.386,10.5
1520,71.0,147.0,0.01,362.3817951,3.0,4.6,6269.58123,0.732,15.7
1536,71.2,21.0,10.2,42.87208671,69.0072463768116,6.26,353.147337,0.757,14.7
1552,78.0,96.0,12.89,7877.33656,69.0072463768116,7.4,48179.4285,0.854,13.4
1568,58.7,276.0,1.05,42.56331585,65.0,5.17,278.555732,0.456,8.2
1584,43.5,599.0,1.15,12.79760626,80.0,5.7,146.7615397,0.387,10.1
1600,72.7,144.0,0.53,210.2417002,5.0,3.4,3915.11546,0.725,11.9
1616,78.0,129.0,1.98,41.30688803,69.0072463768116,5.84,298.67598,0.587,11.8
1632,55.0,34.0,0.51,4.395885717,110.0,6.39,36.8473237,0.297,4.6
1648,77.8,79.0,5.62,130.0150391,69.0072463768116,7.11,1121.78636,0.783,13.7
1665,61.0,229.0,0.01,28.782245,12.0,4.34,464.229758,0.444,6.5
1681,71.5,177.0,4.38,70.15536981,69.0072463768116,3.87,3792.182152,0.673,12.2
1697,75.0,126.0,4.86,13.31109532,62.0,5.35,731.378864,0.7,11.6
1713,67.2,183.0,2.82,0.0,69.0072463768116,8.58,4854.527638345161,0.604,10.1
1730,63.2,266.0,2.87,61.84921903,3.0,5.45,524.145924,0.588,9.4
1746,73.3,136.0,0.01,33.66981355,69.0072463768116,8.23,199.583957,0.0,0.0
1762,69.0,155.0,0.46,71.11645,30.0,4.44,1336.775376,0.53,8.5
1778,49.5,48.0,2.09,37.82511936,132.0,5.64,256.4414872,0.298,5.8
1794,62.5,239.0,0.38,1.917164,98.0,1.8,138.9249275,0.427,7.6
1810,56.5,426.0,5.09,205.8078833,4.0,6.18,1834.29486,0.556,11.7
1827,63.2,23.0,0.09,21.92813881,58.0,5.36,248.6183539,0.446,9.0
1843,78.3,82.0,9.95,3054.515582,1.0,7.79,26584.12169,0.878,16.7
1859,78.5,83.0,8.75,2205.98595,69.0072463768116,7.58,13882.85683,0.868,17.4
1875,73.0,193.0,3.51,22.35595448,5.0,5.26,143.6758,0.57,10.4
1891,56.0,283.0,0.11,1.817829717,127.0,7.1,165.257247,0.255,2.9
1907,47.4,48.0,9.58,15.830985,936.0,3.25,351.7996666,0.0,8.0
1924,78.8,82.0,5.49,6356.827282,69.0072463768116,8.65,38549.58934,0.917,17.5
1940,72.9,134.0,0.55,564.5425663,1.0,3.8,8476.61511,0.705,10.7
1956,63.0,189.0,0.01,1.766663097,483.0,2.61,51.6568157,0.45,5.4
1973,75.5,124.0,5.43,7.320514461,2.0,7.72,446.372833,0.721,12.4
1989,59.1,331.0,0.68,93.37278497,14.0,6.68,539.41528,0.422,6.6
2005,71.2,17.0,6.66,233.8488603,5.0,7.61,1417.26582,0.624,11.8
2021,72.4,142.0,4.22,302.5359058,22.0,4.98,1981.243653,0.677,13.4
2037,66.8,221.0,4.54,69.0204245,89.0,3.0,957.287441,0.622,11.4
2053,74.2,149.0,7.74,466.7383106,3.0,5.86,4981.198619,0.784,14.7
2069,76.9,186.9766081871345,12.22,1657.328352,1.0,9.1,11729.14616,0.782,15.7
2085,76.3,87.0,0.76,170.0494537,69.0072463768116,2.56,2843.63635,0.809,12.6
2101,76.7,17.0,11.45,0.0,4.0,4.76,4854.527638345161,0.5630115606936416,10.950289017341039
2117,67.6,228.0,10.98,0.0,1.0,7.0,4854.527638345161,0.5630115606936416,10.950289017341039
2133,78.0,179.0,9.78,180.1095132,5.0,4.36,1839.72945,0.708,11.7
2149,65.1,38.0,10.47,2.642527148,25.0,5.67,21.362386,0.72,12.5
2165,48.6,438.0,5.72,0.388253772,54.0,4.38,21.569654,0.332,7.1
2182,71.8,178.0,12.03,0.0,69.0072463768116,6.1,4854.527638345161,0.684,12.6
2198,79.0,186.0,4.73,0.0,69.0072463768116,3.64,4854.527638345161,0.673,12.8
2214,75.0,175.0,3.43,199.4118322,69.0072463768116,5.16,1555.47451,0.645,12.0
2231,62.8,225.0,5.02,3.841228575,69.0072463768116,1.28,51.216381,0.497,9.4
2247,72.8,17.0,0.05,710.4952397,12.0,4.49,8643.4944,0.742,12.0
2263,57.9,251.0,0.34,6.064221202,49.0,4.98,481.287397,0.381,5.4
2279,73.1,135.0,7.53,222.5065705,1.0,6.89,1634.87561,0.709,13.1
2295,72.0,187.0,6.72,643.7035752,69.0072463768116,4.45,7663.1378,0.714,12.2
2311,41.0,519.0,4.21,33.34691455,48.0,11.83,227.779471,0.302,7.0
2327,78.7,76.0,2.08,1003.366877,69.0072463768116,2.37,21577.7823,0.82,12.7
2343,73.3,145.0,10.73,0.0,1.0,5.5,4854.527638345161,0.763,13.3
2359,76.2,124.0,10.8,196.3026243,69.0072463768116,8.57,1479.29634,0.824,14.7
2375,66.2,227.0,0.7,325.1114746,69.0072463768116,6.44,944.81684,0.442,6.6
2391,57.0,352.0,0.01,0.0,75.0,5.599608938547486,4854.527638345161,0.5630115606936416,10.950289017341039
2407,56.0,429.0,7.38,365.2585722,76.0,8.31,2681.781,0.629,13.0
2423,49.6,381.0,4.555659340659341,0.0,49.0,5.599608938547486,4854.527638345161,0.0,0.0
2439,79.4,84.0,9.86,2044.169761,2.0,7.24,15323.6114,0.825,15.7
2455,72.7,16.0,1.68,53.61278637,6.0,3.81,837.699787,0.686,12.5
2471,58.9,283.0,1.81,28.88069657,108.0,2.96,377.5254454,0.399,5.6
2487,67.7,219.0,4.23,191.2135044,69.0072463768116,8.38,1598.77512,0.0,11.0
2503,47.1,568.0,6.72,143.6197316,4.0,5.11,1437.634951,0.506,9.3
2519,79.8,73.0,6.6,3554.546434,69.0072463768116,8.86,26969.24457,0.877,15.9
2535,82.0,75.0,11.12,6478.346135,69.0072463768116,1.28,38538.64447,0.888,15.2
2551,72.7,135.0,1.29,93.50075111,11.0,4.92,1258.421953,0.589,10.1
2567,64.0,194.0,0.86,1.142003812,16.0,4.59,17.8159721,0.535,9.7
2583,71.2,194.0,5.92,176.0625201,20.0,3.32,1893.145377,0.649,11.2
2599,73.1,126.0,3.27,0.0,69.0072463768116,8.18,4854.527638345161,0.0,11.8
2615,59.4,269.0,0.5,6.556583478,4.0,3.75,56.4249869,0.47,9.8
2631,54.6,345.0,0.95,2.048574874,22.0,4.29,26.6394652,0.426,9.4
2647,71.8,157.0,1.35,330.1007394,69.0072463768116,5.66,1837.977391,0.674,13.2
2663,69.1,194.0,4.55,516.7112481,1.0,4.4,6935.721451,0.715,11.8
2679,73.2,186.9766081871345,1.19,257.2878697,5.0,5.29,2254.933126,0.654,13.1
2695,78.0,14.0,1.49,256.4341746,50.0,5.16,3119.63716,0.653,11.1
2711,64.0,221.0,2.35,106.180706,9.0,3.87,774.4763388,0.0,10.2
2728,47.7,539.0,10.57,26.97625217,187.0,7.26,234.984775,0.396,10.8
2744,67.7,253.0,4.31,8.897421459,7.0,5.66,78.738243,0.673,13.2
2760,74.5,14.0,1.67,243.7539129,1.0,2.48,3161.52935,0.798,12.0
2776,78.0,88.0,10.91,0.0,4.0,7.31,4854.527638345161,0.5630115606936416,10.950289017341039
2792,49.6,46.0,4.09,0.0,173.0,3.28,4854.527638345161,0.5630115606936416,10.950289017341039
2808,76.9,115.0,8.25,0.0,33.0,13.73,4854.527638345161,0.5630115606936416,10.950289017341039
2824,75.2,123.0,6.48,421.4804282,1.0,7.46,6281.37747,0.742,14.2
2840,67.4,185.0,1.53,43.66385568,34.0,5.28,456.734892,0.594,10.7
2856,69.1,179.0,0.91,163.105292,69.0072463768116,3.37,1362.61731,0.0,10.1
2872,72.5,169.0,8.05,0.0,12.0,5.21,4854.527638345161,0.672,10.4
2888,73.6,138.0,1.84,0.0,41.0,5.17,4854.527638345161,0.576,10.6
2904,61.1,251.0,0.08,0.0,63.0,4.34,4854.527638345161,0.444,7.9
2920,44.6,611.0,2.61,46.83027463,70.0,6.56,378.2736238,0.424,9.8
2936,45.3,686.0,1.72,0.0,39.0,6.16,548.587312,0.427,9.8
15,54.8,321.0,0.01,10.42496,122.0,8.2,114.56,0.338,5.5
31,72.6,190.42528735632183,3.66,91.71154052,1.0,6.26,1175.788981,0.656,10.7
47,71.3,145.0,0.25,154.4559436,25.0,3.49,1757.17797,0.636,10.7
63,45.3,48.0,1.85,15.88149254,160.0,2.79,555.2969419,0.382,4.6
79,73.6,156.0,7.27,1127.74347,71.2463768115942,4.13,9875.161736,0.0,0.0
95,74.1,137.0,7.68,1349.025282,14.0,9.21,7669.273916,0.764,15.0
111,72.0,142.0,2.9,32.75626853,1.0,6.25,622.7427477,0.639,11.2
127,79.5,78.0,10.17,347.18736,2.0,8.8,2169.921,0.897,20.4
143,78.1,96.0,13.2,3557.455507,71.2463768115942,1.6,24517.26745,0.833,15.4
159,66.6,16.0,0.65,35.09462644,11.0,4.67,655.974326,0.636,10.1
175,72.6,192.0,12.15,0.0,71.2463768115942,5.21,4708.5151912941565,0.0,12.0
191,74.5,92.0,2.15,167.7270642,71.2463768115942,3.51,13636.34668,0.786,13.2
207,65.3,173.0,0.01,3.69633051,316.0,2.33,45.63371,0.459,7.3
223,73.3,127.0,7.43,1140.615754,71.2463768115942,5.16,11568.1111,0.741,14.0
239,68.0,247.0,12.98,24.24947846,1.0,6.13,1276.28834,0.675,13.1
255,77.6,190.42528735632183,11.21,287.2084529,1.0,8.12,2327.4591,0.869,18.0
271,68.3,196.0,4.79,219.0239836,71.2463768115942,3.98,3364.423711,0.668,11.7
287,55.4,279.0,1.34,37.38182018,40.0,4.34,374.1923942,0.389,6.4
303,62.0,312.0,0.17,93.35872844,1.0,6.91,765.8632358,0.0,7.3
319,62.6,243.0,2.32,0.0,20.0,5.67,4708.5151912941565,0.6,13.3
335,74.6,116.0,3.64,165.6168642,71.2463768115942,7.9,1461.7552,0.0,0.0
351,47.8,647.0,5.37,250.8916484,4.0,4.64,3349.68823,0.559,11.7
367,75.0,183.0,7.26,179.4777293,127.0,7.3,3739.11936,0.677,14.1
383,74.4,16.0,0.37,11.79686108,71.2463768115942,3.5,188.44826,0.818,13.4
399,71.1,163.0,9.69,15.2357274,1.0,6.7,169.28586,0.709,12.9
415,51.0,348.0,3.71,19.83929597,92.0,5.6,226.4759814,0.0,3.4
431,58.0,386.0,6.61,9.696689164,41.0,4.98,135.9984455,0.268,4.5
447,47.9,461.0,3.45,0.0,95.0,6.0,4708.5151912941565,0.51221387283237,10.512716763005779
463,69.9,155.0,3.49,122.5744699,71.2463768115942,4.81,1239.377855,0.0,11.3
479,57.7,274.0,1.51,0.328418056,36.0,5.87,3.685949,0.401,7.2
495,51.4,394.0,3.91,4.720593531,100.0,4.48,68.414399,0.433,6.9
511,79.1,82.0,7.6,3787.49456,2.0,8.67,24124.16917,0.864,15.9
527,46.0,49.0,1.51,30.78382657,25.0,4.24,243.5429317,0.312,5.2
543,47.6,44.0,0.25,21.52701616,74.0,6.28,166.231785,0.0,4.7
559,77.3,13.0,6.24,74.14842946,3.0,6.4,511.368479,0.755,13.5
575,71.7,115.0,3.06,17.46057369,608.0,4.6,959.372181,0.583,9.5
591,71.4,167.0,4.66,477.1341814,21.0,5.91,2472.197831,0.65,11.3
607,59.5,272.0,0.09,35.02948624,2.0,3.56,375.8528566,0.0,8.2
623,52.9,416.0,2.26,0.0,14.0,2.13,4708.5151912941565,0.487,9.8
640,77.6,98.0,4.34,94.17819458,1.0,7.12,388.363689,0.702,11.6
656,74.7,127.0,12.73,649.3909871,71.2463768115942,7.66,4919.62869,0.739,12.2
672,76.9,115.0,3.92,49.34007756,1.0,6.7,2741.11542,0.679,12.1
688,78.1,190.42528735632183,9.56,950.8027925,71.2463768115942,5.77,14672.8826,0.798,12.5
704,74.7,126.0,13.22,0.0,71.2463768115942,6.31,4708.5151912941565,0.51221387283237,10.512716763005779
720,65.4,192.0,3.52,0.0,25.0,5.585474860335196,4708.5151912941565,0.51221387283237,10.512716763005779
736,51.3,346.0,1.98,0.0,332.0,1.45,4708.5151912941565,0.51221387283237,10.512716763005779
752,76.9,190.42528735632183,11.69,508.7496912,71.2463768115942,8.7,3743.55917,0.86,16.5
768,57.4,325.0,1.34,91.95075901,2.0,5.75,768.176767,0.361,2.9
785,72.0,176.0,6.58,44.79247812,9.0,5.9,282.4242,0.651,12.2
801,72.8,163.0,3.99,84.17527008,11.0,3.38,1451.29776,0.668,12.4
817,68.8,171.0,0.14,0.0,82.0,5.55,4708.5151912941565,0.606,11.0
833,69.0,218.0,2.79,353.6690328,5.0,8.17,2238.4116,0.607,11.3
849,52.7,336.0,4.46,14.95451321,4.0,2.73,172.68491,0.0,0.0
865,45.3,593.0,0.83,0.735940361,10.0,4.43,28.1969487,0.0,3.9
881,78.0,218.0,0.01,5.34809451,71.2463768115942,5.28,47.32827,0.764,14.4
897,51.2,391.0,0.88,11.59481766,404.0,4.36,123.876257,0.0,3.9
913,67.7,221.0,2.05,31.25834616,71.2463768115942,3.87,276.1338,0.681,13.1
929,77.5,15.0,8.59,397.7533689,71.2463768115942,7.22,24253.2542,0.847,17.3
945,78.8,13.0,13.63,3410.284431,4.0,9.77,22465.64184,0.844,15.7
961,61.0,296.0,8.87,218.1727473,3.0,2.89,4116.46693,0.637,12.2
977,55.9,33.0,2.18,0.0,6.0,3.61,4708.5151912941565,0.377,6.5
993,71.8,129.0,3.28,47.81704183,2.0,6.94,691.997711,0.0,11.4
1009,78.0,95.0,12.91,4238.540035,4.0,1.1,23718.7467,0.855,16.2
1025,57.2,38.0,1.6,20.65432873,65.0,3.0,263.1124679,0.48,7.7
1041,78.2,84.0,8.48,122.1823517,1.0,7.6,1242.95373,0.794,13.9
1057,74.0,182.0,9.4,676.5453878,71.2463768115942,6.62,5117.589923,0.0,14.1
1073,67.7,221.0,2.63,238.7369808,21.0,5.25,1655.596261,0.539,8.2
1089,52.5,328.0,0.17,2.215986136,60.0,3.46,34.516918,0.316,4.8
1105,52.1,190.42528735632183,2.84,6.699418747,9.0,4.94,297.7519443,0.0,6.4
1121,65.4,246.0,6.63,16.75480888,1.0,5.85,946.599372,0.602,10.9
1137,58.6,35.0,4.79,74.46033036,28.0,6.6,462.486524,0.439,7.8
1153,71.0,174.0,2.61,28.80831098,8.0,6.63,188.783165,0.551,9.8
1169,71.7,193.0,12.22,75.36251406,1.0,7.6,4623.46712,0.761,13.9
1185,79.7,74.0,6.17,5809.12199,71.2463768115942,9.28,31813.37344,0.847,16.8
1201,62.5,224.0,0.93,19.26615743,2500.0,4.26,438.864634,0.489,8.3
1217,66.3,188.0,0.06,3.43334364,237.0,1.98,78.92744,0.597,10.7
1233,73.0,15.0,0.01,0.0,43.0,4.47,4708.5151912941565,0.66,11.6
1249,70.0,144.0,0.2,0.0,37.0,5.585474860335196,4708.5151912941565,0.603,8.6
1265,76.4,94.0,14.07,3794.581463,71.2463768115942,6.3,26241.91883,0.848,16.2
1281,78.9,76.0,2.53,199.9341033,1.0,7.13,2152.1432,0.845,15.2
1297,79.4,77.0,9.78,31.50582204,3.0,7.91,251.2426,0.823,14.8
1313,72.6,171.0,3.46,24.82762854,1.0,5.81,336.8742,0.682,11.4
1329,81.1,74.0,7.97,5926.296654,5.0,7.53,38532.488,0.852,14.5
1345,71.7,133.0,0.49,227.296617,4.0,9.65,1657.889256,0.7,12.6
1361,63.9,292.0,6.0,112.541157,10.0,4.16,1229.958,0.676,12.1
1377,51.9,428.0,1.51,0.681685555,121.0,4.68,43.9797132,0.448,8.4
1393,64.1,222.0,0.46,11.07543331,71.2463768115942,8.12,796.7937634,0.0,10.0
1409,73.2,96.0,0.01,959.925862,1.0,2.51,18389.38433,0.786,14.1
1425,66.6,225.0,2.13,0.0,5.0,4.68,4708.5151912941565,0.586,11.4
1441,58.1,278.0,5.16,0.0,20.0,3.41,4708.5151912941565,0.459,8.0
1457,71.0,218.0,7.13,291.0170765,71.2463768115942,6.0,3352.731296,0.716,13.7
1473,72.7,112.0,2.26,404.3879434,1.0,1.86,5334.93329,0.0,14.9
1489,49.3,543.0,3.1,29.86616464,7.0,6.92,474.8197876,0.445,9.6
1505,51.9,39.0,4.46,12.19709744,20.0,5.91,183.4149991,0.338,8.7
1521,78.0,148.0,0.01,457.3202236,3.0,3.41,7145.628494,0.727,15.5
1537,71.6,190.42528735632183,9.87,373.2605532,71.2463768115942,6.46,3297.35471,0.745,14.0
1553,77.8,98.0,13.14,8246.130437,71.2463768115942,7.48,48735.99549,0.848,13.5
1569,57.9,283.0,1.16,35.66125056,68.0,5.8,245.939659,0.0,8.0
1585,43.1,588.0,1.18,13.76270195,84.0,6.7,153.2594872,0.391,10.7
1601,72.4,149.0,0.54,23.37167228,5.0,3.4,445.17471,0.715,11.6
1617,69.6,139.0,1.83,300.1621026,71.2463768115942,8.0,2182.99711,0.577,11.3
1633,49.8,37.0,0.47,23.94507124,111.0,6.29,269.3483829,0.291,4.4
1649,77.5,190.42528735632183,5.59,134.3547253,71.2463768115942,6.83,1139.5651,0.779,13.8
1666,60.0,23.0,0.03,8.594570232,11.0,5.26,477.476124,0.443,6.4
1682,71.0,177.0,4.6,336.3213326,71.2463768115942,3.78,3861.32414,0.667,12.1
1698,74.8,129.0,4.99,10.22840118,66.0,4.98,672.92113,0.694,11.4
1714,67.0,185.0,2.23,0.0,71.2463768115942,7.88,4708.5151912941565,0.0,0.0
1731,62.8,274.0,2.79,56.431387,3.0,4.92,474.2133361,0.582,8.9
1747,73.0,144.0,0.01,274.5472605,71.2463768115942,7.32,1627.42893,0.0,0.0
1763,68.6,16.0,0.45,63.42140024,32.0,4.18,1332.382358,0.519,8.0
1779,49.0,43.0,1.14,47.17250718,136.0,6.16,277.6486591,0.291,5.4
1795,62.1,243.0,0.35,2.511437292,100.0,1.84,193.187484,0.417,7.5
1811,57.4,41.0,5.73,35.80978512,4.0,6.11,257.99557,0.559,11.5
1828,62.5,238.0,0.08,17.9123368,62.0,5.43,231.42554,0.439,8.9
1844,78.1,84.0,10.06,2944.640134,1.0,7.42,25921.12794,0.873,16.5
1860,78.6,87.0,8.91,2143.021083,71.2463768115942,7.47,13641.1272,0.864,17.2
1876,73.0,192.0,3.61,15.25518816,5.0,5.39,116.2743,0.562,10.1
1892,50.0,284.0,0.1,13.35783844,128.0,6.1,158.455972,0.253,2.8
1908,47.1,45.0,9.23,22.48177606,943.0,2.84,379.1193264,0.0,7.6
1925,78.5,85.0,5.67,6191.211908,71.2463768115942,8.27,38146.71539,0.911,17.1
1941,72.6,138.0,0.38,62.86657508,1.0,3.7,861.18596,0.0,10.4
1957,62.8,19.0,0.02,18.84534312,495.0,2.79,533.8624114,0.445,5.3
1974,75.7,121.0,5.58,9.87102142,2.0,7.76,46.29935,0.716,12.1
1990,58.9,335.0,0.73,62.56273841,14.0,3.98,631.9468526,0.418,6.2
2006,79.0,172.0,6.78,273.5758769,5.0,8.1,1545.626423,0.625,11.6
2022,71.4,154.0,4.59,297.5112337,24.0,4.83,1996.719689,0.674,13.5
2038,66.8,219.0,4.73,11.69704463,90.0,3.21,138.91977,0.618,11.4
2054,73.7,153.0,8.4,412.4323974,4.0,5.5,4492.72764,0.777,14.6
2070,76.6,190.42528735632183,11.89,167.3280168,1.0,9.14,1152.39681,0.777,15.5
2086,76.2,88.0,0.5,1559.287158,71.2463768115942,2.18,29986.2915,0.808,13.0
2102,76.0,116.0,10.33,0.0,4.0,4.23,4708.5151912941565,0.51221387283237,10.512716763005779
2118,67.1,235.0,9.89,0.0,2.0,6.65,4708.5151912941565,0.51221387283237,10.512716763005779
2134,77.0,175.0,10.16,152.6368899,5.0,4.33,1668.162731,0.703,11.5
2150,65.0,37.0,10.18,224.4600248,26.0,5.42,1771.58662,0.709,12.1
2166,48.3,426.0,7.13,18.41791804,57.0,4.22,216.172747,0.318,6.6
2183,71.6,183.0,11.69,0.0,71.2463768115942,5.53,4708.5151912941565,0.0,12.8
